Year: 2015; Unit: USD; Basic Prices; EoraVersion: 199.82				Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Fiji	Afghanistan	Albania	Algeria	Andorra	Angola	Antigua	Argentina	Armenia	Aruba	Australia	Austria	Azerbaijan	Bahamas	Bahrain	Bangladesh	Barbados	Belarus	Belgium	Belize	Benin	Bermuda	Bhutan	Bolivia	Bosnia and Herzegovina	Botswana	Brazil	British Virgin Islands	Brunei	Bulgaria	Burkina Faso	Burundi	Cambodia	Cameroon	Canada	Cape Verde	Cayman Islands	Central African Republic	Chad	Chile	China	Colombia	Congo	Costa Rica	Croatia	Cuba	Cyprus	Czech Republic	Cote dIvoire	North Korea	DR Congo	Denmark	Djibouti	Dominican Republic	Ecuador	Egypt	El Salvador	Eritrea	Estonia	Ethiopia	Fiji	Finland	France	French Polynesia	Gabon	Gambia	Georgia	Germany	Ghana	Greece	Greenland	Guatemala	Guinea	Guyana	Haiti	Honduras	Hong Kong	Hungary	Iceland	India	Indonesia	Iran	Iraq	Ireland	Israel	Italy	Jamaica	Japan	Jordan	Kazakhstan	Kenya	Kuwait	Kyrgyzstan	Laos	Latvia	Lebanon	Lesotho	Liberia	Libya	Liechtenstein	Lithuania	Luxembourg	Macao SAR	Madagascar	Malawi	Malaysia	Maldives	Mali	Malta	Mauritania	Mauritius	Mexico	Monaco	Mongolia	Montenegro	Morocco	Mozambique	Myanmar	Namibia	Nepal	Netherlands	Netherlands Antilles	New Caledonia	New Zealand	Nicaragua	Niger	Nigeria	Norway	Gaza Strip	Oman	Pakistan	Panama	Papua New Guinea	Paraguay	Peru	Philippines	Poland	Portugal	Qatar	South Korea	Moldova	Romania	Russia	Rwanda	Samoa	San Marino	Sao Tome and Principe	Saudi Arabia	Senegal	Serbia	Seychelles	Sierra Leone	Singapore	Slovakia	Slovenia	Somalia	South Africa	South Sudan	Spain	Sri Lanka	Sudan	Suriname	Swaziland	Sweden	Switzerland	Syria	Taiwan	Tajikistan	Thailand	TFYR Macedonia	Togo	Trinidad and Tobago	Tunisia	Turkey	Turkmenistan	Former USSR	Uganda	Ukraine	UAE	UK	Tanzania	USA	Uruguay	Uzbekistan	Vanuatu	Venezuela	Viet Nam	Yemen	Zambia	Zimbabwe	Rest of World
				FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	FJI	AFG	ALB	DZA	AND	AGO	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHS	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BMU	BTN	BOL	BIH	BWA	BRA	VGB	BRN	BGR	BFA	BDI	KHM	CMR	CAN	CPV	CYM	CAF	TCD	CHL	CHN	COL	COG	CRI	HRV	CUB	CYP	CZE	CIV	PRK	COD	DNK	DJI	DOM	ECU	EGY	SLV	ERI	EST	ETH	FJI	FIN	FRA	PYF	GAB	GMB	GEO	DEU	GHA	GRC	GRL	GTM	GIN	GUY	HTI	HND	HKG	HUN	ISL	IND	IDN	IRN	IRQ	IRL	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KWT	KGZ	LAO	LVA	LBN	LSO	LBR	LBY	LIE	LTU	LUX	MAC	MDG	MWI	MYS	MDV	MLI	MLT	MRT	MUS	MEX	MCO	MNG	MNE	MAR	MOZ	MMR	NAM	NPL	NLD	ANT	NCL	NZL	NIC	NER	NGA	NOR	PSE	OMN	PAK	PAN	PNG	PRY	PER	PHL	POL	PRT	QAT	KOR	MDA	ROU	RUS	RWA	WSM	SMR	STP	SAU	SEN	SRB	SYC	SLE	SGP	SVK	SVN	SOM	ZAF	SDS	ESP	LKA	SUD	SUR	SWZ	SWE	CHE	SYR	TWN	TJK	THA	MKD	TGO	TTO	TUN	TUR	TKM	USR	UGA	UKR	ARE	GBR	TZA	USA	URY	UZB	VUT	VEN	VNM	YEM	ZMB	ZWE	ROW
				Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Industries	Final Demand	Final Demand	Final Demand	Final Demand	Final Demand	Final Demand	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo	ExportsTo
				Agriculture	Fishing	Mining and Quarrying	Food & Beverages	Textiles and Wearing Apparel	Wood and Paper	Petroleum, Chemical and Non-Metallic Mineral Products	Metal Products	Electrical and Machinery	Transport Equipment	Other Manufacturing	Recycling	Electricity, Gas and Water	Construction	Maintenance and Repair	Wholesale Trade	Retail Trade	Hotels and Restraurants	Transport	Post and Telecommunications	Finacial Intermediation and Business Activities	Public Administration	Education, Health and Other Services	Private Households	Others	Re-export & Re-import	Household final consumption P.3h	Non-profit institutions serving households P.3n	Government final consumption P.3g	Gross fixed capital formation P.51	Changes in inventories P.52	Acquisitions less disposals of valuables P.53	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total	Total
Fiji	FJI	Industries	Agriculture	18184000	3.716716e+05	2.608543e+04	1.029739e+08	3.962753e+06	1.370833e+07	5.638968e+05	2.754731e+04	3.783938e+04	4.313612e+03	7.376811e+04	2.199972e+04	1.638817e+04	1.862348e+06	1.772784e+04	1.683930e+05	5.852373e+05	3.708873e+06	2.868857e+04	9.370203e+03	3.034568e+06	4.325068e+05	1.738805e+06	3.114560e+03	2.188402e+03	1.188350e+03	2.813888e+07	1.190601e+06	6.332308e+04	4.625290e+05	3.424820e+06	6.535300e+03	1.934125e+04	3.885694e+04	1.851972e+04	1.048126e+04	2.689555e+04	8.058802e+03	6.655797e+04	1.722396e+04	1.873901e+04	2.730557e+07	1.594522e+04	2.117857e+04	9.156034e+03	1.318775e+04	1.808110e+05	8.805270e+03	4.751923e+05	1.312321e+04	9.121425e+03	1.953703e+04	1.439474e+04	4.656803e+04	2.199215e+04	1.000850e+04	1.365071e+04	2.845412e+04	1.081956e+04	1.303291e+04	1.512998e+04	5.577197e+04	2.412669e+04	1.846651e+04	1.634844e+04	1.244430e+06	1.517786e+04	9.274262e+03	1.102035e+04	1.468349e+04	3.092602e+04	1.965505e+05	2.320301e+04	2.172916e+04	1.235181e+04	9.112370e+03	1.059906e+04	9.708087e+03	1.830697e+04	1.160289e+04	8.455239e+03	2.742889e+04	2.314425e+04	1.178421e+04	1.504555e+04	2.987739e+04	1.460075e+04	1.147315e+04	1.062081e+04	1.993340e+04	2.616258e+04	0	1.798646e+04	1.744729e+04	1.524611e+04	1.561149e+04	6.679843e+03	3.691096e+04	2.722518e+05	2.313306e+04	9.747803e+04	9.813750e+03	1.445393e+04	1.877687e+04	4.120546e+07	1.621132e+04	1.300491e+04	1.281337e+05	1.997879e+04	4.716149e+05	7.255524e+04	2.674940e+04	6.646015e+04	2.566922e+04	1.647529e+04	3.425998e+04	2.657118e+04	9.438539e+03	1.493404e+06	1.379665e+04	6.229062e+04	3.405577e+04	5.750058e+04	7.019475e+04	1.333928e+05	3.156761e+04	1.477939e+04	4.450491e+04	1.985112e+04	1.510392e+04	1.503761e+04	3.540710e+04	1.514636e+04	1.503900e+04	1.566439e+04	1.507436e+04	3.332089e+04	1.648333e+04	1.845601e+04	2.053639e+04	3.518896e+04	1.800629e+04	1.986189e+04	2.083617e+04	2.603511e+04	2.147408e+05	2.359445e+04	1.281190e+04	5.486169e+03	6.768883e+04	2.486436e+04	1.470817e+04	1.110982e+04	9.588982e+04	1.788602e+07	1.482500e+04	2.977806e+04	2.948579e+04	1.437323e+04	3.034505e+04	3.253491e+04	1.588659e+04	1.410224e+04	1.870662e+04	2.076492e+04	2.371964e+04	2.576940e+04	2.303668e+04	1.422387e+04	2.502070e+04	4.479640e+05	1.068272e+04	3.267114e+04	7.403941e+04	5.514847e+04	1.127857e+05	3.942897e+04	1.229321e+04	1.855395e+05	2.113680e+04	7.676872e+05	1.233852e+04	2.811515e+04	1.115718e+05	2.064256e+04	1.879089e+04	7.482789e+03	2.400743e+04	8.199789e+03	8.178217e+04	1.222885e+04	6.269478e+03	2.457588e+04	1.143379e+04	1.365039e+04	1.742661e+04	2.606328e+04	3.338063e+04	3.715223e+04	5.201874e+04	2.868443e+04	1.649733e+04	1.954451e+04	1.280385e+04	2.282300e+04	1.577874e+04	9.245602e+03	1.768831e+04	7.304126e+04	1.876329e+04	7.477141e+04	1.321236e+04	9.849269e+06	3.433339e+04	7.088382e+04	5.361603e+04	5.973444e+04	4.142594e+04	2.737463e+04	2.136556e+04	7.133471e+03	5.763395e+05
Fiji	FJI	Industries	Fishing	2.904167e+03	77630	2.315690e+03	3.665068e+06	3.581257e+03	3.205496e+03	3.013683e+03	3.866434e+03	4.069811e+03	4.800668e+03	1.896853e+04	4.827719e+03	4.307450e+03	6.375133e+03	5.873979e+03	2.907261e+03	9.837908e+04	2.905567e+05	2.349214e+03	3.303784e+03	8.138793e+04	5.717049e+03	1.790584e+05	9.235445e+03	4.330137e+03	7.408371e+03	9.851437e+05	2.222884e+04	2.515377e+04	8.975735e+02	2.293073e+05	8.975735e+02	1.492062e+04	2.256853e+04	1.216485e+04	8.048884e+03	2.020515e+04	6.069908e+03	1.010361e+05	1.384410e+04	1.264770e+04	3.777991e+05	1.190190e+04	1.712848e+04	7.152340e+03	1.004489e+04	1.199351e+04	6.806186e+03	2.354077e+05	1.056181e+04	7.084330e+03	1.447583e+04	1.147259e+04	3.702170e+04	1.636290e+04	7.201717e+03	1.148392e+04	1.668506e+04	8.680202e+03	9.116824e+03	1.140622e+04	4.317378e+04	1.942108e+04	1.373946e+04	1.223192e+04	8.563858e+05	1.168816e+04	7.380264e+03	8.289577e+03	1.068489e+04	2.419372e+04	1.985944e+05	2.011235e+04	1.629539e+04	9.243468e+03	7.260208e+03	8.128644e+03	7.955042e+03	1.325990e+04	7.856701e+03	6.379069e+03	2.089380e+04	1.938287e+04	8.902791e+03	1.171471e+04	2.107829e+04	1.215478e+04	8.779986e+03	7.812680e+03	1.734045e+04	1.622364e+04	0	1.509612e+04	1.064788e+04	7.054112e+03	1.172823e+04	5.433666e+03	4.761728e+04	3.176285e+05	1.826611e+04	8.714423e+03	7.861933e+03	1.058117e+04	1.376267e+04	3.125507e+04	1.193146e+04	9.820472e+03	9.349684e+05	1.540204e+04	3.884033e+05	4.733176e+04	2.008877e+04	4.348017e+04	1.920461e+04	1.207333e+04	2.868877e+04	1.464266e+04	7.147202e+03	3.568308e+07	2.155714e+06	4.900573e+04	2.664400e+04	3.978509e+04	6.004607e+04	1.176019e+05	2.559598e+04	1.138966e+04	3.371613e+04	1.532905e+04	1.137768e+04	1.102148e+04	2.775338e+04	1.297676e+04	1.188264e+04	1.079259e+04	1.171823e+04	2.507102e+04	1.247229e+04	1.405370e+04	1.724392e+04	2.695675e+04	1.315701e+04	2.349427e+04	1.444288e+04	2.027771e+04	1.488769e+05	1.801443e+04	1.003056e+04	5.632839e+03	1.209504e+04	1.815712e+04	1.223836e+04	8.336847e+03	8.749737e+03	4.483616e+05	1.142594e+04	2.360018e+04	2.163457e+04	1.171029e+04	2.275267e+04	2.498518e+04	9.764169e+03	1.143829e+04	1.976138e+05	1.664505e+04	1.891260e+04	2.020408e+04	1.579885e+04	1.145297e+04	1.785438e+04	1.887679e+05	8.042665e+03	2.456908e+04	4.796047e+04	3.613344e+04	7.620163e+03	3.029224e+04	9.846631e+03	1.265278e+04	1.727060e+04	6.230654e+05	9.551397e+03	2.359706e+04	5.640761e+04	1.551985e+04	1.408370e+04	5.897026e+03	1.749790e+04	5.766948e+03	7.106495e+04	8.782551e+03	4.850136e+03	1.940456e+04	8.146634e+03	1.063559e+04	8.268690e+04	2.047444e+04	2.201272e+04	3.045296e+04	4.046726e+04	2.401368e+04	1.269668e+04	1.238274e+04	1.008335e+04	1.725386e+04	1.164384e+04	6.380904e+03	1.376465e+04	2.188968e+06	1.440967e+04	6.431321e+05	1.046388e+04	7.196386e+07	2.853760e+04	5.468222e+04	1.151437e+04	4.903675e+04	3.346634e+04	2.128726e+04	1.691258e+04	6.073215e+03	6.905108e+05
Fiji	FJI	Industries	Mining and Quarrying	5.462874e+05	1.159161e+06	1908400	9.996670e+05	2.598094e+05	9.591387e+05	3.772632e+07	3.809084e+06	1.161309e+05	1.904275e+05	5.713766e+04	8.746033e+06	4.092924e+07	1.037079e+07	8.251755e+03	1.647956e+05	1.320238e+05	1.858412e+05	2.193572e+06	7.843366e+04	1.229227e+06	3.470387e+06	1.253308e+06	6.221080e+03	4.314501e+04	2.133221e+03	3.007293e+06	1.204950e+04	5.467072e+04	1.575939e+05	4.395897e+06	2.545264e+03	8.374979e+03	7.069703e+03	8.414329e+03	4.845386e+03	9.882454e+03	4.574345e+03	3.667153e+04	7.992805e+03	6.776661e+03	5.231012e+04	1.054112e+04	8.680843e+03	5.614761e+03	6.585511e+03	1.030785e+04	5.127548e+03	2.768718e+04	1.049212e+04	5.582267e+03	7.320905e+03	5.679601e+03	1.225720e+04	1.318101e+04	5.638247e+03	6.776047e+03	1.572686e+04	6.596551e+03	7.245820e+03	6.739987e+03	1.566560e+04	1.315234e+04	7.209850e+03	7.414665e+03	1.008298e+04	6.478422e+03	5.062940e+03	6.039599e+03	5.487597e+03	2.056726e+04	6.223877e+04	1.792722e+04	9.672509e+03	6.702400e+03	5.116845e+03	7.339732e+03	5.151949e+03	1.245341e+04	5.719861e+03	4.828557e+03	1.244997e+04	1.789457e+04	6.214142e+03	9.988799e+03	1.385657e+04	8.530970e+03	6.154544e+03	5.221187e+03	1.277365e+04	6.857473e+03	0	1.160181e+04	8.227948e+03	5.867314e+03	7.998910e+03	4.937610e+03	1.781119e+04	1.126442e+04	1.088558e+04	8.540369e+03	7.087159e+03	6.460195e+03	7.162349e+03	1.450913e+04	8.025664e+03	6.332661e+03	8.023008e+03	1.229941e+04	5.154344e+03	4.188620e+04	1.863432e+04	2.747772e+04	9.075832e+03	1.057284e+04	2.698934e+04	7.929026e+03	5.475639e+03	6.158205e+04	6.948638e+03	2.812085e+04	1.547299e+04	1.255402e+04	3.750011e+04	8.912891e+03	1.379316e+04	7.701010e+03	1.457284e+04	9.253677e+03	7.226259e+03	6.203683e+03	1.718252e+04	7.905848e+03	6.670742e+03	6.091338e+03	7.000712e+03	2.102409e+04	7.003309e+03	6.810212e+03	1.123123e+04	1.216272e+04	1.222832e+04	1.620608e+04	6.533329e+03	1.105305e+04	2.347193e+04	1.016434e+04	6.324008e+03	5.448769e+03	7.435710e+03	9.546905e+03	1.065385e+04	5.327849e+03	7.314160e+03	1.971807e+04	7.638361e+03	1.259451e+04	1.526839e+04	1.262080e+04	1.386305e+04	1.260829e+04	1.049347e+04	8.330749e+03	5.632771e+04	1.161806e+04	1.477424e+04	1.427050e+04	1.521472e+04	1.204206e+04	9.001529e+03	2.105042e+04	5.866932e+03	1.888465e+04	1.629226e+04	1.525750e+04	6.000067e+03	1.514608e+04	7.410715e+03	1.759421e+05	7.872930e+03	1.240999e+05	7.610700e+03	1.400750e+04	3.489807e+04	1.366028e+04	1.244135e+04	3.794083e+03	1.614019e+04	4.715876e+03	1.097517e+04	6.858987e+03	4.093106e+03	9.349442e+03	4.960281e+03	1.006838e+04	9.881229e+03	1.141330e+04	2.696187e+04	1.648393e+04	3.608468e+04	1.488549e+04	7.747940e+03	6.729649e+03	6.554646e+03	1.588006e+04	8.381200e+03	3.979109e+03	8.755409e+03	5.599846e+04	9.511845e+03	6.390062e+04	6.230451e+03	5.944382e+04	1.943464e+04	3.818663e+04	1.289548e+04	3.514472e+04	2.501166e+04	1.227885e+04	1.016118e+04	5.160608e+03	3.131413e+05
Fiji	FJI	Industries	Food & Beverages	2.848704e+06	1.544211e+06	1.392342e+03	29850000	5.975162e+05	1.939511e+05	4.090429e+05	2.511364e+03	5.398615e+03	1.337107e+03	5.464311e+04	6.947707e+04	9.859324e+03	6.556594e+03	6.657031e+04	3.501517e+05	2.488079e+06	1.239585e+07	1.658069e+04	9.573685e+03	2.123990e+06	2.494779e+06	8.098322e+06	9.455497e+04	2.256057e+03	7.332768e+02	1.586598e+08	9.515758e+06	2.689497e+02	4.372232e+02	5.160782e+06	4.372232e+02	2.026597e+04	4.128287e+04	2.251236e+04	1.093061e+04	2.810344e+04	8.485586e+03	6.998451e+04	1.776909e+04	2.022959e+04	3.451608e+07	3.519361e+05	2.175824e+04	9.479724e+03	1.468884e+04	6.446615e+05	9.498100e+03	5.165640e+05	7.492278e+04	9.374438e+03	2.086847e+04	1.493691e+04	4.916489e+04	2.338990e+04	1.320931e+04	1.398530e+04	2.401852e+04	1.121419e+04	1.510447e+04	1.675338e+04	6.072098e+04	2.501995e+04	1.928123e+04	1.714456e+04	5.133047e+06	1.584648e+04	9.604377e+03	1.158090e+04	1.549898e+04	3.684534e+04	5.930975e+05	2.863881e+04	2.280086e+04	1.359341e+04	1.075344e+04	1.233368e+04	1.034043e+04	2.779231e+04	1.375082e+04	8.839669e+03	2.873998e+04	2.824687e+04	1.233084e+04	1.583871e+04	3.304318e+04	1.502224e+04	1.187506e+04	1.118350e+04	2.285658e+04	2.862420e+04	0	2.054090e+04	8.130319e+05	7.135690e+05	1.640682e+04	6.955823e+03	3.794084e+04	1.047027e+07	2.405586e+04	1.239213e+04	1.020100e+04	1.550131e+04	1.993051e+04	4.220798e+04	1.698428e+04	6.057470e+05	1.479413e+06	2.234333e+04	1.114104e+04	5.898712e+04	2.489843e+05	8.411571e+04	2.684198e+04	8.027129e+04	3.494318e+04	1.539177e+04	9.770002e+03	2.064303e+06	1.425251e+04	6.834512e+04	3.535258e+04	6.358843e+06	7.243685e+04	2.648575e+05	3.251340e+04	1.680744e+04	4.851853e+04	2.053498e+04	1.581719e+04	1.569636e+04	3.985406e+04	1.558300e+04	1.536888e+04	1.657864e+04	1.568108e+04	2.969895e+05	1.697577e+04	1.927339e+04	2.092443e+04	3.678030e+04	2.138849e+04	2.976688e+04	2.217473e+04	2.685403e+04	2.436708e+05	2.529068e+04	1.369196e+04	5.367225e+03	1.516255e+04	2.641924e+04	5.684603e+06	1.167036e+04	6.431024e+05	2.289587e+07	1.543611e+04	3.101578e+04	3.421107e+04	1.854285e+04	3.314648e+04	3.449701e+04	1.964175e+04	1.448349e+04	2.464498e+06	2.156465e+04	2.595545e+04	3.127486e+04	2.850825e+04	2.780824e+06	2.870762e+04	9.588650e+06	1.090343e+04	3.922009e+04	1.246127e+05	6.818053e+04	5.188272e+05	4.313103e+04	1.277434e+04	7.673749e+04	2.178729e+04	1.060438e+06	1.295174e+04	2.910530e+04	1.587483e+05	2.435560e+04	2.152672e+04	7.845912e+03	2.963500e+04	8.624669e+03	2.248936e+04	1.382167e+04	6.525905e+03	2.592774e+04	1.181361e+04	1.662208e+04	2.938806e+04	2.741760e+04	2.399753e+06	3.911889e+04	8.992221e+04	3.001016e+04	1.745861e+04	1.109617e+06	1.317095e+04	3.282458e+04	1.656146e+04	9.865662e+03	1.834516e+04	1.146316e+05	2.043797e+04	5.945543e+07	1.399365e+04	2.704739e+07	5.179106e+04	7.460320e+04	6.276342e+05	6.177770e+04	6.098742e+04	2.883492e+04	2.295109e+04	7.384400e+03	2.341671e+05
Fiji	FJI	Industries	Textiles and Wearing Apparel	5.044980e+04	4.686816e+05	5.055433e+03	3.329354e+05	9437600	4.870839e+05	3.868145e+05	5.315578e+04	4.536423e+05	3.214929e+05	3.802867e+05	8.097316e+03	3.493936e+04	7.513080e+05	1.716095e+04	3.950895e+05	7.161316e+05	1.655808e+05	8.107294e+04	6.789159e+04	7.262695e+05	8.176038e+05	2.244412e+06	1.043374e+04	2.533721e+04	1.598214e+03	2.035306e+07	1.158754e+06	4.010881e+03	1.440890e+06	7.703233e+05	1.907734e+04	2.286351e+04	4.162294e+04	2.319134e+04	1.257957e+04	3.162671e+04	9.712273e+03	7.925989e+04	1.942971e+04	2.135471e+04	2.955194e+07	2.453108e+04	2.410938e+04	1.057093e+04	1.649197e+04	2.623070e+04	1.080097e+04	4.665960e+05	1.596718e+04	1.058905e+04	2.341133e+04	1.654712e+04	5.569792e+04	2.506845e+04	1.344164e+04	1.581515e+04	4.762123e+04	1.268460e+04	1.681582e+04	1.778926e+04	6.670272e+04	2.793580e+04	2.152774e+04	1.950917e+04	3.317568e+04	1.805907e+04	1.062566e+04	1.319850e+04	1.754668e+04	3.707687e+04	1.252584e+05	2.775896e+04	2.588525e+04	1.458040e+04	1.133976e+04	1.360852e+04	1.185295e+04	3.820787e+04	1.539162e+04	2.371058e+04	3.284888e+04	6.377707e+04	1.407274e+04	1.758382e+04	3.718765e+04	1.648769e+04	1.346855e+04	1.262620e+04	2.684693e+04	2.854491e+04	0	2.733102e+04	1.144818e+05	1.481496e+06	1.856540e+04	7.964895e+03	4.101574e+04	5.578967e+05	2.711791e+04	1.383655e+04	1.167103e+04	1.692886e+04	2.199298e+04	4.779803e+04	1.919925e+04	1.493772e+04	5.426463e+05	2.689881e+04	1.250856e+04	1.453027e+05	4.549727e+04	8.234666e+04	2.859598e+04	5.740704e+04	3.546534e+04	1.251221e+05	1.072026e+04	1.483127e+05	1.552805e+04	7.316183e+04	3.781257e+04	6.291558e+04	8.016124e+04	1.796636e+05	3.612401e+04	1.873212e+04	5.204939e+04	2.329714e+04	1.769378e+04	1.707006e+04	4.192041e+04	1.704992e+04	1.684494e+04	1.798103e+04	1.776828e+04	4.141043e+04	1.909063e+04	2.166498e+04	2.357198e+04	4.073329e+04	2.301484e+04	9.502191e+04	2.402634e+04	2.938451e+04	2.674177e+05	2.834973e+04	1.537987e+04	5.310863e+03	2.108531e+04	2.888052e+04	2.127783e+04	1.236677e+04	5.225062e+05	2.574889e+07	1.689121e+04	3.434024e+04	3.615409e+04	2.559738e+04	3.516383e+04	3.766230e+04	1.843590e+05	1.626443e+04	1.085482e+06	2.318879e+04	2.891797e+04	3.298215e+04	2.730056e+04	1.774821e+04	2.907997e+04	5.794348e+04	1.216101e+04	3.933629e+04	7.340072e+04	7.225652e+04	1.126336e+06	4.886268e+04	1.471444e+04	3.260615e+04	2.368084e+04	9.529582e+05	1.491437e+04	3.306720e+04	5.587667e+05	2.475981e+04	6.400791e+04	8.991814e+03	5.437994e+04	9.964600e+03	2.216296e+04	1.554742e+04	7.615672e+03	2.901076e+04	1.303306e+04	3.449231e+04	2.956125e+04	3.061384e+04	4.913720e+04	4.416412e+04	6.207128e+04	3.349556e+04	1.999706e+04	2.007843e+04	1.478157e+04	1.025375e+05	1.878615e+04	1.134874e+04	2.082796e+04	7.738464e+05	2.703929e+04	6.804680e+05	1.546416e+04	1.090015e+07	3.392954e+05	8.367654e+04	1.275016e+06	6.511938e+04	5.551936e+04	3.204131e+04	2.597078e+04	8.215180e+03	8.397099e+01
